,staging,sender,receiver,staging1,vehicleType,patientType,scenario,value
2824,a1,s036,r024,a1,v00,c,n17,2
2825,a1,s036,r024,a1,v00,n,n17,17
2826,a1,s051,r025,a1,v00,c,n17,2
2827,a1,s051,r025,a1,v00,n,n17,17
2828,a1,s122,r386,a1,v00,n,n17,16
2829,a1,s291,r324,a1,v00,n,n17,16
2830,a1,s055,r033,a1,v00,c,n17,1
2831,a1,s055,r033,a1,v00,n,n17,10
2832,a1,s105,r238,a1,v00,n,n17,10
2833,a1,s154,r160,a1,v00,n,n17,10
2834,a1,s181,r223,a1,v00,n,n17,10
2835,a1,s182,r293,a1,v00,n,n17,10
2836,a1,s210,r211,a1,v00,n,n17,10
2837,a1,s217,r338,a1,v00,n,n17,10
2838,a1,s218,r285,a1,v00,n,n17,10
2839,a1,s219,r399,a1,v00,n,n17,10
2840,a1,s230,r411,a1,v00,n,n17,10
2841,a1,s293,r337,a1,v00,n,n17,10
2842,a1,s296,r227,a1,v00,n,n17,10
2843,a1,s089,r128,a1,v00,n,n17,8
2844,a1,s135,r343,a1,v00,n,n17,8
2845,a1,s147,r229,a1,v00,n,n17,8
2846,a1,s187,r205,a1,v00,n,n17,8
2847,a1,s221,r416,a1,v00,n,n17,8
2848,a1,s289,r266,a1,v00,n,n17,8
2849,a1,s155,r178,a1,v00,n,n17,7
2850,a1,s161,r311,a1,v00,n,n17,7
2851,a1,s078,r384,a1,v00,n,n17,6
2852,a1,s100,r252,a1,v00,n,n17,6
2853,a1,s160,r301,a1,v00,n,n17,6
2854,a1,s173,r372,a1,v00,n,n17,6
2855,a1,s188,r212,a1,v00,n,n17,6
2856,a1,s190,r194,a1,v00,n,n17,6
2857,a1,s223,r455,a1,v00,n,n17,6
2858,a1,s119,r205,a1,v00,n,n17,5
2859,a1,s141,r206,a1,v00,n,n17,5
2860,a1,s149,r343,a1,v00,n,n17,5
2861,a1,s171,r336,a1,v00,n,n17,5
2862,a1,s225,r379,a1,v00,n,n17,5
2863,a1,s040,r033,a1,v00,n,n17,4
2864,a1,s099,r229,a1,v00,n,n17,4
2865,a1,s226,r440,a1,v00,n,n17,4
2866,a1,s312,r489,a1,v00,n,n17,4
2867,a1,s024,r028,a1,v00,n,n17,2
2868,a1,s049,r016,a1,v00,c,n18,38
2869,a1,s049,r016,a1,v20,n,n18,10
2870,a1,s049,r016,a1,v00,n,n18,11
2871,a1,s054,r025,a1,v00,c,n18,23
2872,a1,s054,r025,a1,v20,n,n18,6
2873,a1,s054,r025,a1,v00,n,n18,9
2874,a1,s170,r277,a1,v00,n,n18,98
2875,a1,s170,r195,a1,v00,n,n18,54
2876,a1,s053,r011,a1,v00,c,n18,22
2877,a1,s053,r011,a1,v00,n,n18,128
2878,a1,s308,r149,a1,v00,n,n18,79
2879,a1,s308,r506,a1,v00,n,n18,48
2880,a1,s139,r236,a1,v00,n,n18,64
2881,a1,s139,r203,a1,v00,n,n18,58
2882,a1,s066,r174,a1,v00,n,n18,58
2883,a1,s066,r309,a1,v00,n,n18,44
2884,a1,s278,r230,a1,v00,n,n18,65
2885,a1,s278,r272,a1,v00,n,n18,37
2886,a1,s307,r502,a1,v00,n,n18,64
2887,a1,s307,r436,a1,v00,n,n18,38
2888,a1,s039,r061,a1,v00,c,n18,14
2889,a1,s039,r061,a1,v00,n,n18,79
2890,a1,s056,r360,a1,v00,n,n18,65
2891,a1,s056,r300,a1,v00,n,n18,28
2892,a1,s252,r213,a1,v00,n,n18,39
2893,a1,s252,r190,a1,v00,n,n18,48
2894,a1,s252,r232,a1,v00,n,n18,6
2895,a1,s088,r249,a1,v00,n,n18,52
2896,a1,s088,r245,a1,v00,n,n18,35
2897,a1,s213,r140,a1,v00,n,n18,46
2898,a1,s213,r177,a1,v00,n,n18,35
2899,a1,s233,r246,a1,v00,n,n18,44
2900,a1,s233,r131,a1,v00,n,n18,37
2901,a1,s306,r499,a1,v00,n,n18,48
2902,a1,s306,r482,a1,v00,n,n18,33
2903,a1,s256,r228,a1,v00,n,n18,44
2904,a1,s256,r161,a1,v00,n,n18,36
2905,a1,s080,r322,a1,v00,n,n18,40
2906,a1,s080,r391,a1,v00,n,n18,36
2907,a1,s311,r501,a1,v00,n,n18,45
2908,a1,s311,r519,a1,v00,n,n18,29
2909,a1,s077,r302,a1,v00,n,n18,40
2910,a1,s077,r232,a1,v00,n,n18,33
2911,a1,s231,r191,a1,v00,n,n18,48
2912,a1,s231,r444,a1,v00,n,n18,25
2913,a1,s130,r237,a1,v00,n,n18,40
2914,a1,s130,r310,a1,v00,n,n18,30
2915,a1,s063,r154,a1,v00,n,n18,38
2916,a1,s063,r276,a1,v00,n,n18,24
2917,a1,s156,r364,a1,v00,n,n18,39
2918,a1,s156,r323,a1,v00,n,n18,22
2919,a1,s310,r493,a1,v00,n,n18,43
2920,a1,s310,r336,a1,v00,n,n18,12
2921,a1,s302,r273,a1,v00,n,n18,38
2922,a1,s302,r369,a1,v00,n,n18,8
2923,a1,s112,r350,a1,v00,n,n18,40
2924,a1,s021,r024,a1,v00,c,n18,5
2925,a1,s021,r024,a1,v00,n,n18,34
2926,a1,s305,r496,a1,v00,n,n18,39
2927,a1,s069,r264,a1,v00,n,n18,38
2928,a1,s006,r027,a1,v00,c,n18,5
2929,a1,s006,r027,a1,v00,n,n18,28
2930,a1,s015,r025,a1,v00,c,n18,5
2931,a1,s015,r025,a1,v00,n,n18,28
2932,a1,s087,r185,a1,v00,n,n18,29
2933,a1,s214,r475,a1,v00,n,n18,29
2934,a1,s043,r027,a1,v00,c,n18,3
2935,a1,s043,r027,a1,v00,n,n18,19
2936,a1,s309,r509,a1,v00,n,n18,20
2937,a1,s036,r024,a1,v00,c,n18,2
2938,a1,s036,r024,a1,v00,n,n18,17
2939,a1,s051,r025,a1,v00,c,n18,2
2940,a1,s051,r025,a1,v00,n,n18,17
2941,a1,s122,r385,a1,v00,n,n18,16
2942,a1,s291,r386,a1,v00,n,n18,16
2943,a1,s055,r033,a1,v00,c,n18,1
2944,a1,s055,r033,a1,v00,n,n18,10
2945,a1,s105,r238,a1,v00,n,n18,10
2946,a1,s154,r371,a1,v00,n,n18,10
2947,a1,s181,r317,a1,v00,n,n18,10
2948,a1,s182,r324,a1,v00,n,n18,10
2949,a1,s210,r211,a1,v00,n,n18,10
2950,a1,s217,r338,a1,v00,n,n18,10
2951,a1,s218,r285,a1,v00,n,n18,10
2952,a1,s219,r399,a1,v00,n,n18,10
2953,a1,s230,r411,a1,v00,n,n18,10
2954,a1,s293,r293,a1,v00,n,n18,10
2955,a1,s296,r227,a1,v00,n,n18,10
2956,a1,s089,r325,a1,v00,n,n18,8
2957,a1,s147,r229,a1,v00,n,n18,8
2958,a1,s187,r343,a1,v00,n,n18,8
2959,a1,s221,r416,a1,v00,n,n18,8
2960,a1,s289,r337,a1,v00,n,n18,8
2961,a1,s155,r160,a1,v00,n,n18,7
2962,a1,s078,r205,a1,v00,n,n18,6
2963,a1,s095,r301,a1,v00,n,n18,6
2964,a1,s100,r178,a1,v00,n,n18,6
2965,a1,s160,r372,a1,v00,n,n18,6
2966,a1,s173,r266,a1,v00,n,n18,6
2967,a1,s188,r371,a1,v00,n,n18,6
2968,a1,s190,r194,a1,v00,n,n18,6
2969,a1,s223,r455,a1,v00,n,n18,6
2970,a1,s119,r300,a1,v00,n,n18,5
2971,a1,s141,r205,a1,v00,n,n18,5
2972,a1,s149,r212,a1,v00,n,n18,5
2973,a1,s171,r206,a1,v00,n,n18,5
2974,a1,s225,r379,a1,v00,n,n18,5
2975,a1,s040,r033,a1,v00,n,n18,4
2976,a1,s099,r311,a1,v00,n,n18,4
2977,a1,s226,r440,a1,v00,n,n18,4
2978,a1,s312,r489,a1,v00,n,n18,4
2979,a1,s024,r028,a1,v00,n,n18,2
2980,a1,s049,r016,a1,v00,c,n19,38
2981,a1,s049,r016,a1,v20,n,n19,10
2982,a1,s049,r016,a1,v00,n,n19,11
2983,a1,s054,r025,a1,v00,c,n19,23
2984,a1,s054,r025,a1,v20,n,n19,6
2985,a1,s054,r025,a1,v00,n,n19,9
2986,a1,s170,r277,a1,v00,n,n19,98
2987,a1,s170,r195,a1,v00,n,n19,54
2988,a1,s053,r011,a1,v00,c,n19,22
2989,a1,s053,r011,a1,v00,n,n19,128
2990,a1,s308,r149,a1,v00,n,n19,79
2991,a1,s308,r506,a1,v00,n,n19,48
2992,a1,s139,r236,a1,v00,n,n19,64
2993,a1,s139,r203,a1,v00,n,n19,58
2994,a1,s066,r174,a1,v00,n,n19,58
2995,a1,s066,r309,a1,v00,n,n19,44
2996,a1,s278,r230,a1,v00,n,n19,65
2997,a1,s278,r272,a1,v00,n,n19,37
2998,a1,s307,r502,a1,v00,n,n19,64
2999,a1,s307,r436,a1,v00,n,n19,38
3000,a1,s039,r061,a1,v00,c,n19,14
3001,a1,s039,r061,a1,v00,n,n19,79
3002,a1,s056,r360,a1,v00,n,n19,65
3003,a1,s056,r300,a1,v00,n,n19,28
3004,a1,s088,r249,a1,v00,n,n19,52
3005,a1,s088,r245,a1,v00,n,n19,35
3006,a1,s213,r190,a1,v00,n,n19,48
3007,a1,s213,r140,a1,v00,n,n19,33
3008,a1,s233,r177,a1,v00,n,n19,52
3009,a1,s233,r232,a1,v00,n,n19,29
3010,a1,s306,r499,a1,v00,n,n19,48
3011,a1,s306,r482,a1,v00,n,n19,33
3012,a1,s256,r213,a1,v00,n,n19,39
3013,a1,s256,r131,a1,v00,n,n19,40
3014,a1,s256,r228,a1,v00,n,n19,1
3015,a1,s311,r501,a1,v00,n,n19,45
3016,a1,s311,r519,a1,v00,n,n19,29
3017,a1,s077,r322,a1,v00,n,n19,40
3018,a1,s077,r161,a1,v00,n,n19,33
3019,a1,s231,r191,a1,v00,n,n19,48
3020,a1,s231,r444,a1,v00,n,n19,25
3021,a1,s063,r246,a1,v00,n,n19,44
3022,a1,s063,r391,a1,v00,n,n19,18
3023,a1,s156,r228,a1,v00,n,n19,43
3024,a1,s156,r310,a1,v00,n,n19,18
3025,a1,s310,r493,a1,v00,n,n19,43
3026,a1,s310,r336,a1,v00,n,n19,12
3027,a1,s112,r276,a1,v00,n,n19,39
3028,a1,s112,r350,a1,v00,n,n19,1
3029,a1,s305,r496,a1,v00,n,n19,39
3030,a1,s065,r154,a1,v00,n,n19,38
3031,a1,s069,r302,a1,v00,n,n19,38
3032,a1,s006,r024,a1,v00,c,n19,5
3033,a1,s006,r024,a1,v00,n,n19,28
3034,a1,s015,r027,a1,v00,c,n19,5
3035,a1,s015,r027,a1,v00,n,n19,28
3036,a1,s087,r264,a1,v00,n,n19,29
3037,a1,s214,r475,a1,v00,n,n19,29
3038,a1,s309,r509,a1,v00,n,n19,20
3039,a1,s036,r025,a1,v00,c,n19,2
3040,a1,s036,r025,a1,v00,n,n19,17
3041,a1,s051,r025,a1,v00,c,n19,2
3042,a1,s051,r025,a1,v00,n,n19,17
3043,a1,s122,r350,a1,v00,n,n19,16
3044,a1,s291,r273,a1,v00,n,n19,16
3045,a1,s105,r238,a1,v00,n,n19,10
3046,a1,s154,r185,a1,v00,n,n19,10
3047,a1,s181,r317,a1,v00,n,n19,10
3048,a1,s182,r323,a1,v00,n,n19,10
3049,a1,s217,r338,a1,v00,n,n19,10
3050,a1,s219,r399,a1,v00,n,n19,10
3051,a1,s230,r411,a1,v00,n,n19,10
3052,a1,s293,r386,a1,v00,n,n19,10
3053,a1,s296,r385,a1,v00,n,n19,10
3054,a1,s089,r325,a1,v00,n,n19,8
3055,a1,s147,r371,a1,v00,n,n19,8
3056,a1,s187,r343,a1,v00,n,n19,8
3057,a1,s221,r293,a1,v00,n,n19,8
3058,a1,s289,r237,a1,v00,n,n19,8
3059,a1,s155,r160,a1,v00,n,n19,7
3060,a1,s078,r371,a1,v00,n,n19,6
3061,a1,s095,r301,a1,v00,n,n19,6
3062,a1,s097,r369,a1,v00,n,n19,6
3063,a1,s100,r229,a1,v00,n,n19,6
3064,a1,s160,r324,a1,v00,n,n19,6
3065,a1,s173,r205,a1,v00,n,n19,6
3066,a1,s223,r455,a1,v00,n,n19,6
3067,a1,s119,r300,a1,v00,n,n19,5
3068,a1,s141,r205,a1,v00,n,n19,5
3069,a1,s149,r323,a1,v00,n,n19,5
3070,a1,s171,r372,a1,v00,n,n19,5
3071,a1,s225,r416,a1,v00,n,n19,5
3072,a1,s099,r266,a1,v00,n,n19,4
3073,a1,s226,r285,a1,v00,n,n19,4
3074,a1,s312,r489,a1,v00,n,n19,4
3075,a1,s024,r024,a1,v00,n,n19,2
3076,a1,s049,r016,a1,v00,c,n20,38
3077,a1,s049,r016,a1,v20,n,n20,10
3078,a1,s049,r016,a1,v00,n,n20,11
3079,a1,s054,r025,a1,v00,c,n20,23
3080,a1,s054,r025,a1,v20,n,n20,6
3081,a1,s054,r025,a1,v00,n,n20,9
3082,a1,s170,r277,a1,v00,n,n20,98
3083,a1,s170,r195,a1,v00,n,n20,54
3084,a1,s053,r011,a1,v00,c,n20,22
3085,a1,s053,r011,a1,v00,n,n20,128
3086,a1,s308,r149,a1,v00,n,n20,79
3087,a1,s308,r506,a1,v00,n,n20,48
3088,a1,s139,r236,a1,v00,n,n20,64
3089,a1,s139,r203,a1,v00,n,n20,58
3090,a1,s066,r174,a1,v00,n,n20,58
3091,a1,s066,r309,a1,v00,n,n20,44
3092,a1,s278,r230,a1,v00,n,n20,65
3093,a1,s278,r272,a1,v00,n,n20,37
3094,a1,s307,r502,a1,v00,n,n20,64
3095,a1,s307,r436,a1,v00,n,n20,38
3096,a1,s039,r061,a1,v00,c,n20,14
3097,a1,s039,r061,a1,v00,n,n20,79
3098,a1,s056,r360,a1,v00,n,n20,65
3099,a1,s056,r300,a1,v00,n,n20,28
3100,a1,s088,r249,a1,v00,n,n20,52
3101,a1,s088,r245,a1,v00,n,n20,35
3102,a1,s213,r190,a1,v00,n,n20,48
3103,a1,s213,r140,a1,v00,n,n20,33
3104,a1,s233,r177,a1,v00,n,n20,52
3105,a1,s233,r232,a1,v00,n,n20,29
3106,a1,s306,r499,a1,v00,n,n20,48
3107,a1,s306,r482,a1,v00,n,n20,33
3108,a1,s311,r501,a1,v00,n,n20,45
3109,a1,s311,r519,a1,v00,n,n20,29
3110,a1,s077,r131,a1,v00,n,n20,40
3111,a1,s077,r322,a1,v00,n,n20,33
3112,a1,s231,r191,a1,v00,n,n20,48
3113,a1,s231,r228,a1,v00,n,n20,25
3114,a1,s063,r246,a1,v00,n,n20,44
3115,a1,s063,r391,a1,v00,n,n20,18
3116,a1,s156,r310,a1,v00,n,n20,40
3117,a1,s156,r237,a1,v00,n,n20,21
3118,a1,s065,r161,a1,v00,n,n20,38
3119,a1,s069,r213,a1,v00,n,n20,38
3120,a1,s006,r024,a1,v00,c,n20,5
3121,a1,s006,r024,a1,v00,n,n20,28
3122,a1,s015,r027,a1,v00,c,n20,5
3123,a1,s015,r027,a1,v00,n,n20,28
3124,a1,s087,r154,a1,v00,n,n20,29
3125,a1,s214,r475,a1,v00,n,n20,29
3126,a1,s309,r493,a1,v00,n,n20,20
3127,a1,s036,r025,a1,v00,c,n20,2
3128,a1,s036,r025,a1,v00,n,n20,17
3129,a1,s051,r025,a1,v00,c,n20,2
3130,a1,s051,r025,a1,v00,n,n20,17
3131,a1,s122,r276,a1,v00,n,n20,16
3132,a1,s291,r302,a1,v00,n,n20,16
3133,a1,s105,r238,a1,v00,n,n20,10
3134,a1,s154,r185,a1,v00,n,n20,10
3135,a1,s181,r317,a1,v00,n,n20,10
3136,a1,s182,r350,a1,v00,n,n20,10
3137,a1,s217,r444,a1,v00,n,n20,10
3138,a1,s219,r338,a1,v00,n,n20,10
3139,a1,s230,r399,a1,v00,n,n20,10
3140,a1,s293,r273,a1,v00,n,n20,10
3141,a1,s296,r336,a1,v00,n,n20,10
3142,a1,s089,r264,a1,v00,n,n20,8
3143,a1,s147,r371,a1,v00,n,n20,8
3144,a1,s187,r323,a1,v00,n,n20,8
3145,a1,s221,r293,a1,v00,n,n20,8
3146,a1,s289,r386,a1,v00,n,n20,8
3147,a1,s078,r160,a1,v00,n,n20,6
3148,a1,s095,r301,a1,v00,n,n20,6
3149,a1,s097,r369,a1,v00,n,n20,6
3150,a1,s100,r229,a1,v00,n,n20,6
3151,a1,s160,r343,a1,v00,n,n20,6
3152,a1,s173,r324,a1,v00,n,n20,6
3153,a1,s223,r455,a1,v00,n,n20,6
3154,a1,s119,r205,a1,v00,n,n20,5
3155,a1,s149,r273,a1,v00,n,n20,5
3156,a1,s171,r385,a1,v00,n,n20,5
3157,a1,s225,r416,a1,v00,n,n20,5
3158,a1,s099,r323,a1,v00,n,n20,4
3159,a1,s104,r369,a1,v00,n,n20,4
3160,a1,s312,r496,a1,v00,n,n20,4
3161,a1,s024,r024,a1,v00,n,n20,2
3162,a1,s049,r016,a1,v00,c,n21,38
3163,a1,s049,r016,a1,v20,n,n21,10
3164,a1,s049,r016,a1,v00,n,n21,11
3165,a1,s054,r025,a1,v00,c,n21,23
3166,a1,s054,r025,a1,v20,n,n21,6
3167,a1,s054,r025,a1,v00,n,n21,9
3168,a1,s170,r277,a1,v00,n,n21,98
3169,a1,s170,r195,a1,v00,n,n21,54
3170,a1,s053,r011,a1,v00,c,n21,22
3171,a1,s053,r011,a1,v00,n,n21,128
3172,a1,s308,r149,a1,v00,n,n21,79
3173,a1,s308,r506,a1,v00,n,n21,48
3174,a1,s139,r236,a1,v00,n,n21,64
3175,a1,s139,r203,a1,v00,n,n21,58
3176,a1,s066,r174,a1,v00,n,n21,58
3177,a1,s066,r309,a1,v00,n,n21,44
3178,a1,s278,r230,a1,v00,n,n21,65
3179,a1,s278,r272,a1,v00,n,n21,37
3180,a1,s307,r502,a1,v00,n,n21,64
3181,a1,s307,r436,a1,v00,n,n21,38
3182,a1,s039,r061,a1,v00,c,n21,14
3183,a1,s039,r061,a1,v00,n,n21,79
3184,a1,s056,r360,a1,v00,n,n21,65
3185,a1,s056,r300,a1,v00,n,n21,28
3186,a1,s088,r249,a1,v00,n,n21,52
3187,a1,s088,r245,a1,v00,n,n21,35
3188,a1,s213,r190,a1,v00,n,n21,48
3189,a1,s213,r140,a1,v00,n,n21,33
3190,a1,s233,r177,a1,v00,n,n21,52
3191,a1,s233,r232,a1,v00,n,n21,29
3192,a1,s306,r499,a1,v00,n,n21,48
3193,a1,s306,r482,a1,v00,n,n21,33
3194,a1,s311,r501,a1,v00,n,n21,45
3195,a1,s311,r519,a1,v00,n,n21,29
3196,a1,s077,r131,a1,v00,n,n21,40
3197,a1,s077,r322,a1,v00,n,n21,33
3198,a1,s231,r191,a1,v00,n,n21,48
3199,a1,s231,r228,a1,v00,n,n21,25
3200,a1,s063,r246,a1,v00,n,n21,44
3201,a1,s063,r391,a1,v00,n,n21,18
3202,a1,s156,r310,a1,v00,n,n21,40
3203,a1,s156,r237,a1,v00,n,n21,21
3204,a1,s069,r213,a1,v00,n,n21,38
3205,a1,s006,r024,a1,v00,c,n21,5
3206,a1,s006,r024,a1,v00,n,n21,28
3207,a1,s015,r027,a1,v00,c,n21,5
3208,a1,s015,r027,a1,v00,n,n21,28
3209,a1,s087,r154,a1,v00,n,n21,29
3210,a1,s214,r475,a1,v00,n,n21,29
3211,a1,s309,r493,a1,v00,n,n21,20
3212,a1,s036,r025,a1,v00,c,n21,2
3213,a1,s036,r025,a1,v00,n,n21,17
3214,a1,s122,r276,a1,v00,n,n21,16
3215,a1,s291,r161,a1,v00,n,n21,16
3216,a1,s105,r238,a1,v00,n,n21,10
3217,a1,s181,r317,a1,v00,n,n21,10
3218,a1,s182,r350,a1,v00,n,n21,10
3219,a1,s217,r444,a1,v00,n,n21,10
3220,a1,s219,r338,a1,v00,n,n21,10
3221,a1,s230,r399,a1,v00,n,n21,10
3222,a1,s293,r302,a1,v00,n,n21,10
3223,a1,s296,r336,a1,v00,n,n21,10
3224,a1,s089,r264,a1,v00,n,n21,8
3225,a1,s147,r185,a1,v00,n,n21,8
3226,a1,s187,r273,a1,v00,n,n21,8
3227,a1,s221,r293,a1,v00,n,n21,8
3228,a1,s289,r323,a1,v00,n,n21,8
3229,a1,s095,r301,a1,v00,n,n21,6
3230,a1,s160,r343,a1,v00,n,n21,6
3231,a1,s173,r386,a1,v00,n,n21,6
3232,a1,s223,r455,a1,v00,n,n21,6
3233,a1,s119,r205,a1,v00,n,n21,5
3234,a1,s149,r369,a1,v00,n,n21,5
3235,a1,s171,r273,a1,v00,n,n21,5
3236,a1,s225,r324,a1,v00,n,n21,5
3237,a1,s099,r229,a1,v00,n,n21,4
3238,a1,s312,r496,a1,v00,n,n21,4
3239,a1,s024,r025,a1,v00,n,n21,2
3240,a1,s049,r016,a1,v00,c,n22,38
3241,a1,s049,r016,a1,v20,n,n22,10
3242,a1,s049,r016,a1,v00,n,n22,11
3243,a1,s054,r025,a1,v00,c,n22,23
3244,a1,s054,r025,a1,v20,n,n22,6
3245,a1,s054,r025,a1,v00,n,n22,9
3246,a1,s053,r011,a1,v00,c,n22,22
3247,a1,s053,r011,a1,v00,n,n22,128
3248,a1,s308,r277,a1,v00,n,n22,98
3249,a1,s308,r149,a1,v00,n,n22,29
3250,a1,s139,r195,a1,v00,n,n22,64
3251,a1,s139,r236,a1,v00,n,n22,58
3252,a1,s278,r230,a1,v00,n,n22,65
3253,a1,s278,r272,a1,v00,n,n22,37
3254,a1,s307,r506,a1,v00,n,n22,69
3255,a1,s307,r502,a1,v00,n,n22,33
3256,a1,s039,r061,a1,v00,c,n22,14
3257,a1,s039,r061,a1,v00,n,n22,79
3258,a1,s056,r360,a1,v00,n,n22,65
3259,a1,s056,r203,a1,v00,n,n22,28
3260,a1,s213,r174,a1,v00,n,n22,58
3261,a1,s213,r300,a1,v00,n,n22,23
3262,a1,s233,r309,a1,v00,n,n22,53
3263,a1,s233,r249,a1,v00,n,n22,28
3264,a1,s306,r436,a1,v00,n,n22,69
3265,a1,s306,r177,a1,v00,n,n22,12
3266,a1,s311,r499,a1,v00,n,n22,48
3267,a1,s311,r190,a1,v00,n,n22,26
3268,a1,s077,r149,a1,v00,n,n22,50
3269,a1,s077,r245,a1,v00,n,n22,23
3270,a1,s231,r191,a1,v00,n,n22,48
3271,a1,s231,r232,a1,v00,n,n22,25
3272,a1,s063,r140,a1,v00,n,n22,46
3273,a1,s063,r246,a1,v00,n,n22,16
3274,a1,s156,r228,a1,v00,n,n22,44
3275,a1,s156,r310,a1,v00,n,n22,17
3276,a1,s310,r482,a1,v00,n,n22,52
3277,a1,s310,r493,a1,v00,n,n22,3
3278,a1,s305,r501,a1,v00,n,n22,39
3279,a1,s069,r322,a1,v00,n,n22,38
3280,a1,s015,r024,a1,v00,c,n22,5
3281,a1,s015,r024,a1,v00,n,n22,28
3282,a1,s214,r131,a1,v00,n,n22,29
3283,a1,s057,r264,a1,v00,n,n22,27
3284,a1,s309,r519,a1,v00,n,n22,20
3285,a1,s122,r276,a1,v00,n,n22,16
3286,a1,s291,r213,a1,v00,n,n22,16
3287,a1,s105,r238,a1,v00,n,n22,10
3288,a1,s182,r350,a1,v00,n,n22,10
3289,a1,s217,r444,a1,v00,n,n22,10
3290,a1,s218,r285,a1,v00,n,n22,10
3291,a1,s219,r338,a1,v00,n,n22,10
3292,a1,s228,r399,a1,v00,n,n22,10
3293,a1,s230,r411,a1,v00,n,n22,10
3294,a1,s293,r391,a1,v00,n,n22,10
3295,a1,s296,r161,a1,v00,n,n22,10
3296,a1,s089,r325,a1,v00,n,n22,8
3297,a1,s187,r177,a1,v00,n,n22,8
3298,a1,s221,r336,a1,v00,n,n22,8
3299,a1,s223,r455,a1,v00,n,n22,6
3300,a1,s119,r300,a1,v00,n,n22,5
3301,a1,s149,r273,a1,v00,n,n22,5
3302,a1,s225,r293,a1,v00,n,n22,5
3303,a1,s040,r027,a1,v00,n,n22,4
3304,a1,s220,r266,a1,v00,n,n22,4
3305,a1,s222,r386,a1,v00,n,n22,4
3306,a1,s224,r337,a1,v00,n,n22,4
3307,a1,s226,r323,a1,v00,n,n22,4
3308,a1,s229,r372,a1,v00,n,n22,4
3309,a1,s312,r496,a1,v00,n,n22,4
3310,a1,s049,r016,a1,v00,c,n23,38
3311,a1,s049,r016,a1,v20,n,n23,10
3312,a1,s049,r016,a1,v00,n,n23,11
3313,a1,s054,r025,a1,v00,c,n23,23
3314,a1,s054,r025,a1,v20,n,n23,6
3315,a1,s054,r025,a1,v00,n,n23,9
3316,a1,s053,r011,a1,v00,c,n23,22
3317,a1,s053,r011,a1,v00,n,n23,128
3318,a1,s308,r277,a1,v00,n,n23,98
3319,a1,s308,r149,a1,v00,n,n23,29
3320,a1,s139,r195,a1,v00,n,n23,64
3321,a1,s139,r236,a1,v00,n,n23,58
3322,a1,s278,r230,a1,v00,n,n23,65
3323,a1,s278,r272,a1,v00,n,n23,37
3324,a1,s307,r506,a1,v00,n,n23,69
3325,a1,s307,r502,a1,v00,n,n23,33
3326,a1,s039,r061,a1,v00,c,n23,14
3327,a1,s039,r061,a1,v00,n,n23,79
3328,a1,s056,r360,a1,v00,n,n23,65
3329,a1,s056,r203,a1,v00,n,n23,28
3330,a1,s213,r174,a1,v00,n,n23,58
3331,a1,s213,r300,a1,v00,n,n23,23
3332,a1,s233,r309,a1,v00,n,n23,53
3333,a1,s233,r249,a1,v00,n,n23,28
3334,a1,s306,r436,a1,v00,n,n23,69
3335,a1,s306,r177,a1,v00,n,n23,12
3336,a1,s311,r499,a1,v00,n,n23,48
3337,a1,s311,r190,a1,v00,n,n23,26
3338,a1,s077,r149,a1,v00,n,n23,50
3339,a1,s077,r245,a1,v00,n,n23,23
3340,a1,s231,r191,a1,v00,n,n23,48
3341,a1,s231,r232,a1,v00,n,n23,25
3342,a1,s063,r140,a1,v00,n,n23,46
3343,a1,s063,r246,a1,v00,n,n23,16
3344,a1,s156,r228,a1,v00,n,n23,44
3345,a1,s156,r310,a1,v00,n,n23,17
3346,a1,s310,r482,a1,v00,n,n23,52
3347,a1,s310,r493,a1,v00,n,n23,3
3348,a1,s305,r501,a1,v00,n,n23,39
3349,a1,s069,r322,a1,v00,n,n23,38
3350,a1,s015,r024,a1,v00,c,n23,5
3351,a1,s015,r024,a1,v00,n,n23,28
3352,a1,s214,r131,a1,v00,n,n23,29
3353,a1,s057,r264,a1,v00,n,n23,27
3354,a1,s309,r519,a1,v00,n,n23,20
3355,a1,s122,r276,a1,v00,n,n23,16
3356,a1,s291,r213,a1,v00,n,n23,16
3357,a1,s105,r238,a1,v00,n,n23,10
3358,a1,s182,r350,a1,v00,n,n23,10
3359,a1,s217,r444,a1,v00,n,n23,10
3360,a1,s218,r285,a1,v00,n,n23,10
3361,a1,s219,r338,a1,v00,n,n23,10
3362,a1,s228,r399,a1,v00,n,n23,10
3363,a1,s230,r411,a1,v00,n,n23,10
3364,a1,s293,r391,a1,v00,n,n23,10
3365,a1,s296,r161,a1,v00,n,n23,10
3366,a1,s089,r325,a1,v00,n,n23,8
3367,a1,s187,r177,a1,v00,n,n23,8
3368,a1,s221,r336,a1,v00,n,n23,8
3369,a1,s223,r455,a1,v00,n,n23,6
3370,a1,s119,r300,a1,v00,n,n23,5
3371,a1,s149,r273,a1,v00,n,n23,5
3372,a1,s225,r293,a1,v00,n,n23,5
3373,a1,s040,r027,a1,v00,n,n23,4
3374,a1,s220,r266,a1,v00,n,n23,4
3375,a1,s222,r386,a1,v00,n,n23,4
3376,a1,s224,r337,a1,v00,n,n23,4
3377,a1,s226,r323,a1,v00,n,n23,4
3378,a1,s229,r372,a1,v00,n,n23,4
3379,a1,s312,r496,a1,v00,n,n23,4
3380,a1,s049,r016,a1,v00,c,n24,38
3381,a1,s049,r016,a1,v20,n,n24,10
